sample_id,object,model,attempt,chisqr,delta_from_best
J2147-1340_J2147-1340_r_240px_hdu0,J2147-1340,independent_pair,9,1323.245,0.001
J2147-1340_J2147-1340_r_240px_hdu0,J2147-1340,independent_pair,10,1323.245,0.001
J2147-1340_J2147-1340_r_240px_hdu0,J2147-1340,independent_pair,11,1323.245,0.001
J2147-1340_J2147-1340_r_240px_hdu0,J2147-1340,independent_pair,12,1323.245,0.001
J2147-1340_J2147-1340_r_240px_hdu0,J2147-1340,independent_pair,13,1323.245,0.001
J2147-1340_J2147-1340_r_240px_hdu0,J2147-1340,independent_pair,14,1323.245,0.001
J2250_2117_J2250_2117_i_240px_hdu0,J2250+2117,single,1,22750.645,0.0
J2250_2117_J2250_2117_i_240px_hdu0,J2250+2117,single,2,22750.645,0.0
J2250_2117_J2250_2117_i_240px_hdu0,J2250+2117,equal_pair,1,55197.977,32438.549
J2250_2117_J2250_2117_i_240px_hdu0,J2250+2117,equal_pair,2,22761.527,2.099
J2250_2117_J2250_2117_i_240px_hdu0,J2250+2117,equal_pair,3,22759.428,0.0
J2250_2117_J2250_2117_i_240px_hdu0,J2250+2117,equal_pair,4,22765.185,5.757
J2250_2117_J2250_2117_i_240px_hdu0,J2250+2117,equal_pair,5,22762.242,2.814
J2250_2117_J2250_2117_i_240px_hdu0,J2250+2117,equal_pair,6,22767.831,8.403
J2250_2117_J2250_2117_i_240px_hdu0,J2250+2117,equal_pair,7,22760.276,0.848
J2250_2117_J2250_2117_i_240px_hdu0,J2250+2117,equal_pair,8,22763.309,3.881
J2250_2117_J2250_2117_i_240px_hdu0,J2250+2117,equal_pair,9,55198.125,32438.697
J2250_2117_J2250_2117_i_240px_hdu0,J2250+2117,equal_pair,10,22762.636,3.208
J2250_2117_J2250_2117_i_240px_hdu0,J2250+2117,equal_pair,11,22760.605,1.177
J2250_2117_J2250_2117_i_240px_hdu0,J2250+2117,equal_pair,12,55197.866,32438.438
J2250_2117_J2250_2117_i_240px_hdu0,J2250+2117,equal_pair,13,22760.161,0.733
J2250_2117_J2250_2117_i_240px_hdu0,J2250+2117,equal_pair,14,22764.311,4.883
J2250_2117_J2250_2117_i_240px_hdu0,J2250+2117,independent_pair,1,22754.111,18260.037
J2250_2117_J2250_2117_i_240px_hdu0,J2250+2117,independent_pair,2,4494.075,0.001
J2250_2117_J2250_2117_i_240px_hdu0,J2250+2117,independent_pair,3,4494.075,0.001
J2250_2117_J2250_2117_i_240px_hdu0,J2250+2117,independent_pair,4,4494.074,0.0
J2250_2117_J2250_2117_i_240px_hdu0,J2250+2117,independent_pair,5,4494.075,0.001
J2250_2117_J2250_2117_i_240px_hdu0,J2250+2117,independent_pair,6,4494.075,0.001
J2250_2117_J2250_2117_i_240px_hdu0,J2250+2117,independent_pair,7,22756.377,18262.303
J2250_2117_J2250_2117_i_240px_hdu0,J2250+2117,independent_pair,8,4494.074,0.0
J2250_2117_J2250_2117_i_240px_hdu0,J2250+2117,independent_pair,9,22752.857,18258.783
J2250_2117_J2250_2117_i_240px_hdu0,J2250+2117,independent_pair,10,22759.556,18265.482
J2250_2117_J2250_2117_i_240px_hdu0,J2250+2117,independent_pair,11,22757.697,18263.623
J2250_2117_J2250_2117_i_240px_hdu0,J2250+2117,independent_pair,12,4494.076,0.002
J2250_2117_J2250_2117_i_240px_hdu0,J2250+2117,independent_pair,13,4494.074,0.0
J2250_2117_J2250_2117_i_240px_hdu0,J2250+2117,independent_pair,14,4494.075,0.001
J2250_2117_J2250_2117_r_240px_hdu0,J2250+2117,single,1,11421.056,0.0
J2250_2117_J2250_2117_r_240px_hdu0,J2250+2117,single,2,11421.056,0.0
J2250_2117_J2250_2117_r_240px_hdu0,J2250+2117,equal_pair,1,31112.564,19688.033
J2250_2117_J2250_2117_r_240px_hdu0,J2250+2117,equal_pair,2,11424.999,0.468
J2250_2117_J2250_2117_r_240px_hdu0,J2250+2117,equal_pair,3,11424.986,0.455
J2250_2117_J2250_2117_r_240px_hdu0,J2250+2117,equal_pair,4,11425.172,0.641
J2250_2117_J2250_2117_r_240px_hdu0,J2250+2117,equal_pair,5,11425.341,0.81
J2250_2117_J2250_2117_r_240px_hdu0,J2250+2117,equal_pair,6,11426.07,1.539
J2250_2117_J2250_2117_r_240px_hdu0,J2250+2117,equal_pair,7,11425.017,0.486
J2250_2117_J2250_2117_r_240px_hdu0,J2250+2117,equal_pair,8,11425.608,1.077
J2250_2117_J2250_2117_r_240px_hdu0,J2250+2117,equal_pair,9,31112.686,19688.155
J2250_2117_J2250_2117_r_240px_hdu0,J2250+2117,equal_pair,10,11424.68,0.149
J2250_2117_J2250_2117_r_240px_hdu0,J2250+2117,equal_pair,11,11425.274,0.743
J2250_2117_J2250_2117_r_240px_hdu0,J2250+2117,equal_pair,12,31112.24,19687.709
J2250_2117_J2250_2117_r_240px_hdu0,J2250+2117,equal_pair,13,11424.737,0.206
J2250_2117_J2250_2117_r_240px_hdu0,J2250+2117,equal_pair,14,11424.531,0.0
J2250_2117_J2250_2117_r_240px_hdu0,J2250+2117,independent_pair,1,11421.307,8587.286
J2250_2117_J2250_2117_r_240px_hdu0,J2250+2117,independent_pair,2,2834.022,0.001
J2250_2117_J2250_2117_r_240px_hdu0,J2250+2117,independent_pair,3,2834.022,0.001
J2250_2117_J2250_2117_r_240px_hdu0,J2250+2117,independent_pair,4,2834.021,0.0
J2250_2117_J2250_2117_r_240px_hdu0,J2250+2117,independent_pair,5,2834.023,0.002
J2250_2117_J2250_2117_r_240px_hdu0,J2250+2117,independent_pair,6,2834.023,0.002
J2250_2117_J2250_2117_r_240px_hdu0,J2250+2117,independent_pair,7,11422.146,8588.125
J2250_2117_J2250_2117_r_240px_hdu0,J2250+2117,independent_pair,8,2834.021,0.0
J2250_2117_J2250_2117_r_240px_hdu0,J2250+2117,independent_pair,9,11421.927,8587.906
J2250_2117_J2250_2117_r_240px_hdu0,J2250+2117,independent_pair,10,11421.78,8587.759
J2250_2117_J2250_2117_r_240px_hdu0,J2250+2117,independent_pair,11,11421.991,8587.97
J2250_2117_J2250_2117_r_240px_hdu0,J2250+2117,independent_pair,12,11421.163,8587.142
J2250_2117_J2250_2117_r_240px_hdu0,J2250+2117,independent_pair,13,2834.022,0.001
J2250_2117_J2250_2117_r_240px_hdu0,J2250+2117,independent_pair,14,2834.022,0.001
J2316_0610_J2316_0610_i_240px_hdu0,J2316+0610,single,1,17219.107,0.0
J2316_0610_J2316_0610_i_240px_hdu0,J2316+0610,single,2,17219.145,0.038
J2316_0610_J2316_0610_i_240px_hdu0,J2316+0610,equal_pair,1,1231.594,0.0
J2316_0610_J2316_0610_i_240px_hdu0,J2316+0610,equal_pair,2,17221.205,15989.611
J2316_0610_J2316_0610_i_240px_hdu0,J2316+0610,equal_pair,3,1231.594,0.0
J2316_0610_J2316_0610_i_240px_hdu0,J2316+0610,equal_pair,4,1231.594,0.0
J2316_0610_J2316_0610_i_240px_hdu0,J2316+0610,equal_pair,5,1231.594,0.0
J2316_0610_J2316_0610_i_240px_hdu0,J2316+0610,equal_pair,6,1231.594,0.0
J2316_0610_J2316_0610_i_240px_hdu0,J2316+0610,equal_pair,7,1231.594,0.0
J2316_0610_J2316_0610_i_240px_hdu0,J2316+0610,equal_pair,8,1231.594,0.0
J2316_0610_J2316_0610_i_240px_hdu0,J2316+0610,equal_pair,9,14474.342,13242.748
J2316_0610_J2316_0610_i_240px_hdu0,J2316+0610,equal_pair,10,1231.594,0.0
J2316_0610_J2316_0610_i_240px_hdu0,J2316+0610,equal_pair,11,1231.594,0.0
J2316_0610_J2316_0610_i_240px_hdu0,J2316+0610,equal_pair,12,1231.594,0.0
J2316_0610_J2316_0610_i_240px_hdu0,J2316+0610,equal_pair,13,1231.594,0.0
J2316_0610_J2316_0610_i_240px_hdu0,J2316+0610,equal_pair,14,1231.594,0.0
J2316_0610_J2316_0610_i_240px_hdu0,J2316+0610,independent_pair,1,1170.939,0.0
J2316_0610_J2316_0610_i_240px_hdu0,J2316+0610,independent_pair,2,1170.939,0.0
J2316_0610_J2316_0610_i_240px_hdu0,J2316+0610,independent_pair,3,1170.939,0.0
J2316_0610_J2316_0610_i_240px_hdu0,J2316+0610,independent_pair,4,1170.939,0.0
J2316_0610_J2316_0610_i_240px_hdu0,J2316+0610,independent_pair,5,1170.939,0.0
J2316_0610_J2316_0610_i_240px_hdu0,J2316+0610,independent_pair,6,1170.939,0.0
J2316_0610_J2316_0610_i_240px_hdu0,J2316+0610,independent_pair,7,1170.939,0.0
J2316_0610_J2316_0610_i_240px_hdu0,J2316+0610,independent_pair,8,1170.939,0.0
J2316_0610_J2316_0610_i_240px_hdu0,J2316+0610,independent_pair,9,17233.447,16062.508
J2316_0610_J2316_0610_i_240px_hdu0,J2316+0610,independent_pair,10,1170.939,0.0
J2316_0610_J2316_0610_i_240px_hdu0,J2316+0610,independent_pair,11,1170.939,0.0
J2316_0610_J2316_0610_i_240px_hdu0,J2316+0610,independent_pair,12,1170.939,0.0
J2316_0610_J2316_0610_i_240px_hdu0,J2316+0610,independent_pair,13,1170.939,0.0
J2316_0610_J2316_0610_i_240px_hdu0,J2316+0610,independent_pair,14,1170.939,0.0
J2316_0610_J2316_0610_r_240px_hdu0,J2316+0610,single,1,7103.468,0.0
J2316_0610_J2316_0610_r_240px_hdu0,J2316+0610,single,2,7103.475,0.007
J2316_0610_J2316_0610_r_240px_hdu0,J2316+0610,equal_pair,1,797.85,0.0
J2316_0610_J2316_0610_r_240px_hdu0,J2316+0610,equal_pair,2,7105.161,6307.311
J2316_0610_J2316_0610_r_240px_hdu0,J2316+0610,equal_pair,3,797.85,0.0
J2316_0610_J2316_0610_r_240px_hdu0,J2316+0610,equal_pair,4,797.851,0.001
J2316_0610_J2316_0610_r_240px_hdu0,J2316+0610,equal_pair,5,797.851,0.001
J2316_0610_J2316_0610_r_240px_hdu0,J2316+0610,equal_pair,6,797.851,0.001
J2316_0610_J2316_0610_r_240px_hdu0,J2316+0610,equal_pair,7,7104.434,6306.584
J2316_0610_J2316_0610_r_240px_hdu0,J2316+0610,equal_pair,8,797.85,0.0
J2316_0610_J2316_0610_r_240px_hdu0,J2316+0610,equal_pair,9,8416.82,7618.97
J2316_0610_J2316_0610_r_240px_hdu0,J2316+0610,equal_pair,10,7105.199,6307.349
J2316_0610_J2316_0610_r_240px_hdu0,J2316+0610,equal_pair,11,7104.245,6306.395
J2316_0610_J2316_0610_r_240px_hdu0,J2316+0610,equal_pair,12,797.85,0.0
J2316_0610_J2316_0610_r_240px_hdu0,J2316+0610,equal_pair,13,7103.385,6305.535
J2316_0610_J2316_0610_r_240px_hdu0,J2316+0610,equal_pair,14,7103.928,6306.078
J2316_0610_J2316_0610_r_240px_hdu0,J2316+0610,independent_pair,1,755.555,0.0
J2316_0610_J2316_0610_r_240px_hdu0,J2316+0610,independent_pair,2,755.555,0.0
J2316_0610_J2316_0610_r_240px_hdu0,J2316+0610,independent_pair,3,755.555,0.0
J2316_0610_J2316_0610_r_240px_hdu0,J2316+0610,independent_pair,4,755.555,0.0
J2316_0610_J2316_0610_r_240px_hdu0,J2316+0610,independent_pair,5,755.555,0.0
J2316_0610_J2316_0610_r_240px_hdu0,J2316+0610,independent_pair,6,755.555,0.0
J2316_0610_J2316_0610_r_240px_hdu0,J2316+0610,independent_pair,7,7110.478,6354.923
J2316_0610_J2316_0610_r_240px_hdu0,J2316+0610,independent_pair,8,755.555,0.0
J2316_0610_J2316_0610_r_240px_hdu0,J2316+0610,independent_pair,9,755.555,0.0
J2316_0610_J2316_0610_r_240px_hdu0,J2316+0610,independent_pair,10,755.555,0.0
J2316_0610_J2316_0610_r_240px_hdu0,J2316+0610,independent_pair,11,755.555,0.0
J2316_0610_J2316_0610_r_240px_hdu0,J2316+0610,independent_pair,12,755.555,0.0
J2316_0610_J2316_0610_r_240px_hdu0,J2316+0610,independent_pair,13,755.555,0.0
J2316_0610_J2316_0610_r_240px_hdu0,J2316+0610,independent_pair,14,755.555,0.0
PSJ0417_3325_J0417_3325_i_240px_hdu0,PSJ0417+3325,single,1,36206.358,0.072
PSJ0417_3325_J0417_3325_i_240px_hdu0,PSJ0417+3325,single,2,36206.286,0.0
PSJ0417_3325_J0417_3325_i_240px_hdu0,PSJ0417+3325,equal_pair,1,6621.725,0.079
PSJ0417_3325_J0417_3325_i_240px_hdu0,PSJ0417+3325,equal_pair,2,6621.651,0.005
PSJ0417_3325_J0417_3325_i_240px_hdu0,PSJ0417+3325,equal_pair,3,6621.646,0.0
PSJ0417_3325_J0417_3325_i_240px_hdu0,PSJ0417+3325,equal_pair,4,6621.66,0.014
PSJ0417_3325_J0417_3325_i_240px_hdu0,PSJ0417+3325,equal_pair,5,6621.649,0.003
PSJ0417_3325_J0417_3325_i_240px_hdu0,PSJ0417+3325,equal_pair,6,6621.647,0.001
PSJ0417_3325_J0417_3325_i_240px_hdu0,PSJ0417+3325,equal_pair,7,6621.648,0.002
PSJ0417_3325_J0417_3325_i_240px_hdu0,PSJ0417+3325,equal_pair,8,6621.658,0.012
PSJ0417_3325_J0417_3325_i_240px_hdu0,PSJ0417+3325,equal_pair,9,6621.655,0.009
PSJ0417_3325_J0417_3325_i_240px_hdu0,PSJ0417+3325,equal_pair,10,6621.649,0.003
PSJ0417_3325_J0417_3325_i_240px_hdu0,PSJ0417+3325,equal_pair,11,6621.66,0.014
PSJ0417_3325_J0417_3325_i_240px_hdu0,PSJ0417+3325,equal_pair,12,6621.647,0.001
PSJ0417_3325_J0417_3325_i_240px_hdu0,PSJ0417+3325,equal_pair,13,6621.677,0.031
PSJ0417_3325_J0417_3325_i_240px_hdu0,PSJ0417+3325,equal_pair,14,6621.646,0.0
PSJ0417_3325_J0417_3325_i_240px_hdu0,PSJ0417+3325,independent_pair,1,6460.054,0.014
PSJ0417_3325_J0417_3325_i_240px_hdu0,PSJ0417+3325,independent_pair,2,6460.057,0.017
PSJ0417_3325_J0417_3325_i_240px_hdu0,PSJ0417+3325,independent_pair,3,6460.041,0.001
PSJ0417_3325_J0417_3325_i_240px_hdu0,PSJ0417+3325,independent_pair,4,6460.044,0.004
PSJ0417_3325_J0417_3325_i_240px_hdu0,PSJ0417+3325,independent_pair,5,6460.043,0.003
PSJ0417_3325_J0417_3325_i_240px_hdu0,PSJ0417+3325,independent_pair,6,6460.045,0.005
PSJ0417_3325_J0417_3325_i_240px_hdu0,PSJ0417+3325,independent_pair,7,6460.043,0.003
PSJ0417_3325_J0417_3325_i_240px_hdu0,PSJ0417+3325,independent_pair,8,6460.046,0.006
PSJ0417_3325_J0417_3325_i_240px_hdu0,PSJ0417+3325,independent_pair,9,6460.042,0.002
PSJ0417_3325_J0417_3325_i_240px_hdu0,PSJ0417+3325,independent_pair,10,6460.044,0.004
PSJ0417_3325_J0417_3325_i_240px_hdu0,PSJ0417+3325,independent_pair,11,6460.042,0.002
PSJ0417_3325_J0417_3325_i_240px_hdu0,PSJ0417+3325,independent_pair,12,6460.04,0.0
PSJ0417_3325_J0417_3325_i_240px_hdu0,PSJ0417+3325,independent_pair,13,6460.043,0.003
PSJ0417_3325_J0417_3325_i_240px_hdu0,PSJ0417+3325,independent_pair,14,6460.042,0.002
PSJ0417_3325_J0417_3325_r_240px_hdu0,PSJ0417+3325,single,1,21662.601,0.0
PSJ0417_3325_J0417_3325_r_240px_hdu0,PSJ0417+3325,single,2,21662.663,0.062
PSJ0417_3325_J0417_3325_r_240px_hdu0,PSJ0417+3325,equal_pair,1,2928.601,0.0
PSJ0417_3325_J0417_3325_r_240px_hdu0,PSJ0417+3325,equal_pair,2,2928.604,0.003
PSJ0417_3325_J0417_3325_r_240px_hdu0,PSJ0417+3325,equal_pair,3,2928.601,0.0
PSJ0417_3325_J0417_3325_r_240px_hdu0,PSJ0417+3325,equal_pair,4,2928.601,0.0
PSJ0417_3325_J0417_3325_r_240px_hdu0,PSJ0417+3325,equal_pair,5,2928.601,0.0
PSJ0417_3325_J0417_3325_r_240px_hdu0,PSJ0417+3325,equal_pair,6,2928.602,0.001
PSJ0417_3325_J0417_3325_r_240px_hdu0,PSJ0417+3325,equal_pair,7,2928.601,0.0
PSJ0417_3325_J0417_3325_r_240px_hdu0,PSJ0417+3325,equal_pair,8,2928.603,0.002
PSJ0417_3325_J0417_3325_r_240px_hdu0,PSJ0417+3325,equal_pair,9,2928.602,0.001
PSJ0417_3325_J0417_3325_r_240px_hdu0,PSJ0417+3325,equal_pair,10,2928.602,0.001
PSJ0417_3325_J0417_3325_r_240px_hdu0,PSJ0417+3325,equal_pair,11,2928.601,0.0
PSJ0417_3325_J0417_3325_r_240px_hdu0,PSJ0417+3325,equal_pair,12,2928.601,0.0
PSJ0417_3325_J0417_3325_r_240px_hdu0,PSJ0417+3325,equal_pair,13,2928.602,0.001
PSJ0417_3325_J0417_3325_r_240px_hdu0,PSJ0417+3325,equal_pair,14,2928.602,0.001
PSJ0417_3325_J0417_3325_r_240px_hdu0,PSJ0417+3325,independent_pair,1,2882.412,0.0
PSJ0417_3325_J0417_3325_r_240px_hdu0,PSJ0417+3325,independent_pair,2,2882.412,0.0
PSJ0417_3325_J0417_3325_r_240px_hdu0,PSJ0417+3325,independent_pair,3,2882.412,0.0
PSJ0417_3325_J0417_3325_r_240px_hdu0,PSJ0417+3325,independent_pair,4,2882.412,0.0
PSJ0417_3325_J0417_3325_r_240px_hdu0,PSJ0417+3325,independent_pair,5,2882.412,0.0
PSJ0417_3325_J0417_3325_r_240px_hdu0,PSJ0417+3325,independent_pair,6,2882.412,0.0
PSJ0417_3325_J0417_3325_r_240px_hdu0,PSJ0417+3325,independent_pair,7,2882.412,0.0
PSJ0417_3325_J0417_3325_r_240px_hdu0,PSJ0417+3325,independent_pair,8,2882.414,0.002
PSJ0417_3325_J0417_3325_r_240px_hdu0,PSJ0417+3325,independent_pair,9,2882.412,0.0
PSJ0417_3325_J0417_3325_r_240px_hdu0,PSJ0417+3325,independent_pair,10,2882.412,0.0
PSJ0417_3325_J0417_3325_r_240px_hdu0,PSJ0417+3325,independent_pair,11,2882.414,0.002
PSJ0417_3325_J0417_3325_r_240px_hdu0,PSJ0417+3325,independent_pair,12,2882.412,0.0
PSJ0417_3325_J0417_3325_r_240px_hdu0,PSJ0417+3325,independent_pair,13,2882.412,0.0
PSJ0417_3325_J0417_3325_r_240px_hdu0,PSJ0417+3325,independent_pair,14,2882.412,0.0
